,Component 1,Component 2,Method,Parameter,cell_length_a,cell_length_b,cell_length_c,crystal_density_matthews,group,subgroup,rcsentinfo_experimental_method,pdb_code,Outlier
1116,-0.8861965240973569,-0.6574683703192025,PCA,n_components: 2,114.05,111.47,88.34,2.51,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Porins and Relatives,X-ray,4AUI,Inlier
1117,-1.3768216850949166,-0.2998697440678792,PCA,n_components: 2,96.859,46.346,73.977,3.04,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,1K24,Inlier
1118,-0.012717108773067743,-0.6198670381634023,PCA,n_components: 2,183.12,95.28,131.83,2.9,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,5FP2,Inlier
1119,1.2319980875393293,-1.0551785604851531,PCA,n_components: 2,137.451,231.342,121.695,3.6,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,1XKH,Inlier
1120,-0.7301558361681465,1.366425867480341,PCA,n_components: 2,82.123,82.123,286.225,2.79,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,2IAH,Inlier
1121,-1.3522801737400585,-0.3035477037789726,PCA,n_components: 2,87.713,73.721,85.777,2.75,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,6TZK,Inlier
1122,-1.8578359295729463,0.10024201158175619,PCA,n_components: 2,46.951,49.283,86.884,2.93,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Autotransporters,X-ray,6WIL,Inlier
1123,-0.9439298754600262,-0.22275123749770231,PCA,n_components: 2,81.56,80.372,89.247,3.39,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,7P1C,Inlier
1124,-1.0224596228220548,-0.3817958310921755,PCA,n_components: 2,56.406,135.542,89.754,2.81,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,6QGW,Inlier
1125,-1.952497001069087,-0.14537680328782762,PCA,n_components: 2,69.909,48.062,78.027,2.48,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,5EFR,Inlier
1126,0.38349542711719087,0.020797435674432225,PCA,n_components: 2,84.461,151.332,157.487,4.1,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Electron Transport Chain Complexes: Complex IV (Cytochrome C Oxidase),X-ray,3EHB,Inlier
1127,-0.5278071989261823,-0.24493891535351328,PCA,n_components: 2,92.11,122.743,122.83,3.1,TRANSMEMBRANE PROTEINS:BETA-BARREL,Polysaccharide Utilization Proteins,X-ray,5FQ8,Inlier
1128,0.6690101542829715,0.44268111991489434,PCA,n_components: 2,130.597,142.021,241.59,3.6,TRANSMEMBRANE PROTEINS:BETA-BARREL,Polysaccharide Utilization Proteins,X-ray,6SLJ,Inlier
1129,-0.1653297867880413,0.3284240726601197,PCA,n_components: 2,141.535,53.734,181.697,3.7,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Novel Membrane Proteins,X-ray,7MYZ,Inlier
1130,-0.5857854912917656,-0.4723397463593209,PCA,n_components: 2,102.71,102.71,89.71,3.3,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Mammalian Cell Entry (MCE) Proteins,X-ray,6XGY,Inlier
1131,-0.19092654717223784,-1.0366731473664061,PCA,n_components: 2,92.31,194.11,74.33,2.78,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Adiponectin Receptors,X-ray,5LXG,Inlier
1132,-0.016569944988715543,0.3446065527760125,PCA,n_components: 2,104.589,119.35,197.814,3.44,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Adiponectin Receptors,X-ray,6KRZ,Inlier
1133,-1.1381324053784885,0.7973787402076435,PCA,n_components: 2,64.49,107.57,224.5,2.3,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6LM0,Inlier
1134,1.5811017627202097,3.169707467551681,PCA,n_components: 2,127.798,127.798,554.772,3.89,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,5EUL,Inlier
1135,-0.4854518426191278,-0.7162467749392486,PCA,n_components: 2,114.37,114.37,77.63,3.16,TRANSMEMBRANE PROTEINS:BETA-BARREL,Omp85-TpsB Outer Membrane Transporter Superfamily,X-ray,3QKY,Inlier
1136,0.7009315873882683,-1.1452027695359923,PCA,n_components: 2,155.33,155.33,76.27,3.83,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,1K4C,Inlier
1137,0.6905530548856054,-1.152368007316009,PCA,n_components: 2,155.501,155.501,75.82,3.81,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,2ITC,Inlier
1138,2.2475136888766265,1.3265947154441626,PCA,n_components: 2,115.799,173.905,339.425,5.45,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,3EFF,Inlier
1139,2.460906605855055,1.3244160687914135,PCA,n_components: 2,118.266,176.716,340.466,5.71,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,3PJS,Inlier
1140,0.7084152320510687,-1.1546787319270542,PCA,n_components: 2,155.799,155.799,75.775,3.83,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,3IGA,Inlier
1141,0.733710958806936,-1.1343494225846422,PCA,n_components: 2,154.53,154.53,75.78,3.91,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,4MSW,Inlier
1142,0.6425222478249588,-1.1627700246830395,PCA,n_components: 2,156.145,156.145,76.326,3.71,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,2JK5,Inlier
1143,0.8091287009131676,-1.1411393535538146,PCA,n_components: 2,155.6,155.6,75.64,4.0,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,5EC1,Inlier
1144,0.8302875105361012,-1.1596974525766321,PCA,n_components: 2,156.544,156.544,74.618,4.01,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,5VK6,Inlier
1145,0.7628043218766714,-1.1383760664805394,PCA,n_components: 2,155.086,155.086,75.794,3.94,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,6NFU,Inlier
1146,0.5773014385563239,-1.1623233039607377,PCA,n_components: 2,154.321,154.321,74.242,3.67,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,7M2H,Inlier
1147,0.728917914170182,-1.1488566799105342,PCA,n_components: 2,155.832,155.832,76.255,3.86,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,7MHR,Inlier
1148,0.8570511935050705,-1.1584338131311216,PCA,n_components: 2,157.178,157.178,75.459,4.03,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,6BY2,Inlier
1149,0.03922054367564468,0.41350612974633194,PCA,n_components: 2,72.45,154.51,202.85,3.47,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,6PIS,Inlier
1150,-0.36445000142829714,-0.4453317071308485,PCA,n_components: 2,80.887,138.905,97.461,3.41,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,4I9W,Inlier
1151,-0.36935014594915583,-0.4516332622922492,PCA,n_components: 2,80.666,138.891,96.531,3.41,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,4WFF,Inlier
1152,-0.4561007954090055,-0.4526458937739733,PCA,n_components: 2,80.16,136.98,95.74,3.31,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,7LJ5,Inlier
1153,0.7757104814241027,0.048350316109541464,PCA,n_components: 2,136.362,136.362,191.812,4.0,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,2A0L,Inlier
1154,0.8299158918686641,0.9153348525176533,PCA,n_components: 2,113.605,113.605,260.473,4.47,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,2A79,Inlier
1155,1.0808343916043452,0.7217810676545193,PCA,n_components: 2,144.049,144.049,284.397,3.83,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,2R9R,Inlier
1156,0.4217552363934243,-0.25557901754796947,PCA,n_components: 2,110.06,120.86,122.72,4.39,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Electron Transport Chain Complexes: Complex IV (Cytochrome C Oxidase),X-ray,5DOQ,Inlier
1157,1.7116163214797995,-0.9372593071555916,PCA,n_components: 2,221.22,123.53,123.99,4.71,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,6N4I,Inlier
1158,0.3072828238854548,0.517731139559565,PCA,n_components: 2,120.25,120.25,229.88,3.56,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,4G7V,Inlier
1159,0.33306906371220446,-0.6799226919784126,PCA,n_components: 2,102.734,171.391,103.265,3.68,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,5H35,Inlier
1160,0.4804216451182501,-0.5474219657935899,PCA,n_components: 2,247.249,79.903,181.314,2.71,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Other Ion Channels,X-ray,5B3J,Inlier
1161,1.5502199168951778,2.5439948074587413,PCA,n_components: 2,100.836,100.836,431.316,5.24,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Other Ion Channels,X-ray,3H9V,Inlier
1162,-1.0330749513626802,-0.06585561615637221,PCA,n_components: 2,114.92,39.85,109.87,3.25,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Fluc Family,X-ray,6BQO,Inlier
1163,0.8062405253216758,0.329647299516796,PCA,n_components: 2,87.655,87.655,143.625,5.77,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Fluc Family,X-ray,5KBN,Inlier
1164,0.9568980598060856,0.3569049095897579,PCA,n_components: 2,88.4,88.4,146.07,5.98,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Fluc Family,X-ray,6B24,Inlier
1165,0.8189561956298601,0.3345536976480527,PCA,n_components: 2,87.62,87.62,143.99,5.79,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Fluc Family,X-ray,7KKR,Inlier
1166,-0.2758183398163297,0.5337324001040841,PCA,n_components: 2,92.43,92.43,193.168,3.64,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,3C02,Inlier
1167,-0.24952835708437707,-0.6132321483158032,PCA,n_components: 2,96.251,156.277,102.496,3.07,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Cys-Loop Receptor Family,X-ray,6HJX,Inlier
1168,0.5966632053367498,-0.22020068508003962,PCA,n_components: 2,105.604,146.563,140.242,4.27,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Cys-Loop Receptor Family,X-ray,6SSI,Inlier
1169,1.2805782621402175,0.2954516511446547,PCA,n_components: 2,121.542,187.087,240.554,4.05,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Cys-Loop Receptor Family,X-ray,4PIR,Inlier
1170,0.0288904256388811,0.5271686117031572,PCA,n_components: 2,90.47,104.52,195.36,3.97,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Nitric Oxide Reductases,X-ray,3O0R,Inlier
1171,1.0214345171455126,-0.6406674312314649,PCA,n_components: 2,120.054,188.784,127.518,4.15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Photosystems,X-ray,2O01,Inlier
1172,-0.10590885938419686,-0.7653242836118239,PCA,n_components: 2,120.655,189.086,129.388,2.3,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Photosystems,X-ray,2WSC,Inlier
1173,3.785801460639086,-0.6452230778088167,PCA,n_components: 2,177.79,177.54,131.14,7.89,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Calcium Ion-Selective,X-ray,4MS2,Inlier
1174,0.6388892992935135,0.7394933168195167,PCA,n_components: 2,72.164,136.989,220.89,4.63,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,N-acyltransferases,X-ray,6NWR,Inlier
1175,-0.29849775158508407,-1.0346368024142156,PCA,n_components: 2,136.408,103.892,47.544,3.42,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3SY7,Inlier
1176,-0.17116990202951435,-0.25828009904508825,PCA,n_components: 2,93.353,102.828,101.696,4.06,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3SY9,Inlier
1177,-0.1713900181770225,-0.8171279083641546,PCA,n_components: 2,99.93,159.828,82.064,3.18,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3SYB,Inlier
1178,-1.0595384540638757,-0.08200405188862121,PCA,n_components: 2,81.889,96.697,121.411,2.8,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,2QTK,Inlier
1179,1.7077057381909924,0.5886641076279576,PCA,n_components: 2,127.692,225.403,306.106,3.76,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Photosystems,X-ray,2AXT,Inlier
1180,-1.0862018631052377,-0.08675508103738107,PCA,n_components: 2,82.142,96.84,121.557,2.75,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3SYS,Inlier
1181,-0.6065698647141403,-1.0047494516811217,PCA,n_components: 2,46.321,206.899,51.581,2.73,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3SZD,Inlier
1182,-0.4373215519323589,-0.965203104306826,PCA,n_components: 2,148.919,78.769,50.497,3.37,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3SZV,Inlier
1183,-0.7584391848899352,-0.39588370997965755,PCA,n_components: 2,91.227,115.032,100.632,2.96,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3T0S,Inlier
1184,-0.3880043608664804,-0.2593791306451737,PCA,n_components: 2,86.106,123.989,114.349,3.44,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3T20,Inlier
1185,-1.1610786466614431,-0.04492156771533892,PCA,n_components: 2,64.722,78.464,97.519,3.29,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3T24,Inlier
1186,-1.669330702523841,0.5042714058131709,PCA,n_components: 2,48.679,76.461,157.08,2.47,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,N-acyltransferases,X-ray,8RQR,Inlier
1187,-0.7025182312847037,-0.43796601928292417,PCA,n_components: 2,92.428,92.428,78.235,3.48,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,2O9D,Inlier
1188,0.9206907362858671,0.01529824238076627,PCA,n_components: 2,194.57,98.12,210.13,3.83,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Photosystem+Light-Harvesting Complex Supercomplex,X-ray,8H2U,Inlier
1189,1.948516825801032,-0.7322990785886929,PCA,n_components: 2,225.652,168.952,185.224,4.05,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Photosystem+Light-Harvesting Complex Supercomplex,X-ray,7DKZ,Inlier
1190,-2.843172468064099,0.3763272485807281,PCA,n_components: 2,20.775,35.709,101.07,1.88,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Immune Receptors,X-ray,4WOL,Inlier
1191,3.2092548082827532,-1.6866852086994577,PCA,n_components: 2,265.412,135.49,58.689,6.572,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,SNARE Protein Family,X-ray,3HD7,Inlier
1192,-0.39704142110719853,0.3000223039274519,PCA,n_components: 2,58.727,180.057,202.086,2.59,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,SNARE Protein Family,X-ray,6XM1,Inlier
1193,0.1537351892483208,-1.3779036221584289,PCA,n_components: 2,143.981,196.0,76.142,2.5,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,SNARE Protein Family,X-ray,7BV6,Inlier
1194,-0.6824206139243647,-0.4308538708978587,PCA,n_components: 2,92.424,92.424,78.819,3.51,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,3NK5,Inlier
1195,-0.13660039554945103,-0.8293589961111618,PCA,n_components: 2,62.103,210.624,84.066,3.04,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,3JTY,Inlier
1196,-0.21974377378894752,-0.031091247407200446,PCA,n_components: 2,81.563,125.717,137.459,3.65,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,5DL7,Inlier
1197,0.5237908660748365,-0.673524215496496,PCA,n_components: 2,170.303,90.555,101.668,4.18,TRANSMEMBRANE PROTEINS:BETA-BARREL,Outer Membrane Carboxylate Channels (Occ),X-ray,5DL8,Inlier
1198,3.3739719723661215,-2.1676592330277784,PCA,n_components: 2,265.276,265.276,96.253,4.69,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,1TQQ,Inlier
1199,1.2884690778230325,2.1990561539867666,PCA,n_components: 2,91.827,146.324,418.866,4.32,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,4MT4,Inlier
1200,-0.9767702605790305,0.7169574434217575,PCA,n_components: 2,71.458,71.458,190.702,3.16,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,1YC9,Inlier
1201,1.9337152765810781,7.712852210786011,PCA,n_components: 2,85.43,85.43,1044.3,3.5,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,1WP1,Outlier
1202,3.483127557470521,-1.488604102937837,PCA,n_components: 2,218.985,218.985,100.637,6.27,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,6QIM,Inlier
1203,-0.7626136626589631,-0.3679094233508531,PCA,n_components: 2,89.27,89.27,82.491,3.46,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,5I32,Inlier
1204,-0.8161958655468555,0.6762676358528781,PCA,n_components: 2,76.501,76.501,191.833,3.26,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,5AZO,Inlier
1205,-0.380453591853799,1.0447697535426446,PCA,n_components: 2,86.329,92.388,252.765,3.29,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,5AZS,Inlier
1206,2.1968729251175403,-2.3007305115415173,PCA,n_components: 2,246.847,246.847,65.676,3.49,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,5BUN,Inlier
1207,0.47359072454279566,2.920643075857265,PCA,n_components: 2,89.026,89.026,474.103,3.66,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,4K7R,Inlier
1208,0.1058710368588978,1.0945895541864556,PCA,n_components: 2,76.933,80.098,233.595,4.5,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,1UJW,Inlier
1209,-1.4473733443932166,0.026313256328661532,PCA,n_components: 2,74.34,82.439,122.632,2.5,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,2GSK,Inlier
1210,-1.7624970499694723,-0.5544287293019019,PCA,n_components: 2,123.25,28.403,58.587,2.35,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Claudins,X-ray,4P79,Inlier
1211,0.5389771443450996,0.05308790291236801,PCA,n_components: 2,79.86,122.357,132.594,4.98,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Claudins,X-ray,3X29,Inlier
1212,0.23203505939400254,0.7726778487781214,PCA,n_components: 2,96.48,113.69,235.65,3.88,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,TMEM16 Family Proteins,X-ray,4WIS,Inlier
1213,-1.36150001066944,-0.48180241797983014,PCA,n_components: 2,91.447,91.447,80.819,2.43,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,2W2E,Inlier
1214,-1.166177118949878,-0.45345461982201885,PCA,n_components: 2,90.763,90.763,80.311,2.77,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,3ZOJ,Inlier
1215,-1.2478699256876986,-0.43009163285234514,PCA,n_components: 2,152.73,39.23,102.25,2.36,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,N-acyltransferases,X-ray,5N6M,Inlier
1216,0.005809552287224188,-0.5805066515799385,PCA,n_components: 2,96.435,183.335,123.857,2.97,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Light-Harvesting+Reaction Center Complexes,X-ray,7C52,Inlier
1217,0.43139468819687987,-0.6483756371534499,PCA,n_components: 2,92.746,149.361,79.475,4.44,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,1RHZ,Inlier
1218,0.7172018047011095,-0.6159944281895383,PCA,n_components: 2,92.51,150.36,79.85,4.89,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,2YXR,Inlier
1219,0.9429322024462696,0.8707875967693968,PCA,n_components: 2,71.24,141.57,235.46,5.0,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,3MP7,Inlier
1220,1.2998785630405518,1.5810062957730373,PCA,n_components: 2,101.616,156.003,358.155,4.32,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,3DIN,Inlier
1221,0.3897895112535499,-1.0964152827695668,PCA,n_components: 2,189.096,103.073,78.005,3.59,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,2ZJS,Inlier
1222,-0.34451135413491246,-0.12444761544047295,PCA,n_components: 2,105.493,112.904,140.002,3.26,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,5AWW,Inlier
1223,-0.5192823035234431,-0.4456287812224144,PCA,n_components: 2,117.91,117.91,117.91,2.81,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Calcium Ion-Selective,X-ray,4HKR,Inlier
1224,2.7967281220875586,-1.2004764147345492,PCA,n_components: 2,262.344,262.344,220.443,3.27,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Calcium Ion-Selective,X-ray,6BBF,Inlier
1225,-0.7071113901587208,0.28714573434942897,PCA,n_components: 2,89.568,92.453,166.126,3.11,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Aquaporins and Glyceroporins,X-ray,7CJS,Inlier
1226,-1.8500551559664635,0.0991881348873816,PCA,n_components: 2,57.35,74.69,115.9,2.26,TRANSMEMBRANE PROTEINS:BETA-BARREL,Beta-Barrel Membrane Proteins: Monomeric/Dimeric,X-ray,8PZ4,Inlier
1227,-0.5990352790601542,0.0922076620377361,PCA,n_components: 2,101.378,107.934,163.128,2.88,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels : Formate/Nitrite Transporter (FNT) Family,X-ray,3KCU,Inlier
1228,-0.38174611506934625,0.40140737396758147,PCA,n_components: 2,100.795,101.03,192.629,3.21,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels : Formate/Nitrite Transporter (FNT) Family,X-ray,3KLY,Inlier
1229,-1.9648412909840123,-0.18434320521747483,PCA,n_components: 2,43.926,60.631,58.903,2.76,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,3WO6,Inlier
1230,-2.03535922647153,-0.019043713615908283,PCA,n_components: 2,42.729,76.011,91.318,2.28,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,3WVF,Inlier
1231,-2.0054652916301285,-0.012897870112955711,PCA,n_components: 2,42.91,76.19,91.95,2.32,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,6AL2,Inlier
1232,0.247204572845965,0.14207340915682062,PCA,n_components: 2,75.745,103.6,129.706,4.87,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,5Y83,Inlier
1233,0.06532041889510187,-0.6071040436163823,PCA,n_components: 2,122.59,122.59,97.1,3.71,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,6Y86,Inlier
1234,0.4292031178627111,-0.8825234320477876,PCA,n_components: 2,105.951,205.723,106.046,3.25,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels : Formate/Nitrite Transporter (FNT) Family,X-ray,3Q7K,Inlier
1235,-1.465763809570385,-0.1782023714237913,PCA,n_components: 2,69.478,81.549,92.185,2.7,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Sec, Translocase, and Insertase Proteins",X-ray,8CQZ,Inlier
1236,-0.41800153123117256,-0.04083770190250402,PCA,n_components: 2,98.824,118.739,149.822,3.11,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels : Formate/Nitrite Transporter (FNT) Family,X-ray,3TDO,Inlier
1237,0.059339283791733345,-0.5360831276979001,PCA,n_components: 2,110.131,110.131,84.861,4.14,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Urea Transporters,X-ray,3K3F,Inlier
